-0.050000 0.794000 0.000000 0.041000
-0.150000 0.547000 0.000000 0.042000
-0.250000 0.406000 0.000000 0.047000
-0.350000 0.225000 0.000000 0.047000
-0.450000 0.166000 0.000000 0.051000
