-1e-06  1.04964
-0.010001  0.975903
-0.020001  0.909031
-0.030001  0.84822
-0.040001  0.792743
-0.050001  0.741976
-0.060001  0.695387
-0.070001  0.652523
-0.080001  0.612996
-0.090001  0.576472
-0.100001  0.54266
-0.150001  0.406375
-0.200001  0.309963
-0.250001  0.240091
-0.300001  0.188482
-0.350001  0.149747
-0.400001  0.120266
-0.450001  0.0975437
-0.500001  0.0798283
-0.550001  0.065869
-0.600001  0.0547599
