1.62  0.446  0.05  0.046
1.72  0.613  0.05  0.053
1.82  0.71   0.05  0.05
1.92  0.92   0.05  0.052
2.02  1.022  0.05  0.056
2.12  1.035  0.05  0.048
2.22  0.915  0.05  0.037
2.32  0.917  0.05  0.036
