2.89827  779.110  0.  119.907
3.09845  849.181  0.  149.475
3.29791  634.704  0.  99.0620
3.49975  493.829  0.  77.8050
3.69779  373.411  0.  49.5680
3.89704  428.852  0.  68.3230
4.09885  349.248  0.  47.3810
4.29852  289.018  0.  37.5470
4.50092  218.913  0.  22.9750
4.69941  209.247  0.  48.4510
